distance,timestamp,altitude,calories,enhanced_altitude,heart_rate,position_lat,position_long,cadence,fractional_cadence,enhanced_speed,power,speed
723.05,2024-09-21 20:35:11,12.799999999999955,0.0,12.799999999999955,,163654609.0,1199704246.0,82.0,0.0,,,
725.86,2024-09-21 20:35:12,12.799999999999955,0.0,12.799999999999955,,163654303.0,1199704020.0,82.0,0.0,3.504,245.0,3.504
730.15,2024-09-21 20:35:13,12.799999999999955,0.0,12.799999999999955,,163653999.0,1199703786.0,82.0,0.0,,,
734.44,2024-09-21 20:35:14,12.799999999999955,0.0,12.799999999999955,,163653700.0,1199703543.0,82.0,0.0,3.503,245.0,3.503
737.42,2024-09-21 20:35:15,12.799999999999955,0.0,12.799999999999955,,163653405.0,1199703292.0,82.0,0.0,,,
740.4,2024-09-21 20:35:16,12.799999999999955,0.0,12.799999999999955,167.0,163653118.0,1199703030.0,82.0,0.0,,,
743.37,2024-09-21 20:35:17,12.799999999999955,0.0,12.799999999999955,167.0,163652837.0,1199702761.0,94.0,0.0,3.501,301.0,3.501
748.33,2024-09-21 20:35:18,13.0,0.0,13.0,,163652559.0,1199702489.0,94.0,0.0,,,
753.29,2024-09-21 20:35:19,13.0,0.0,13.0,,163652283.0,1199702218.0,82.0,0.0,3.502,298.0,3.502
756.1,2024-09-21 20:35:20,13.0,0.0,13.0,,163652009.0,1199701949.0,82.0,0.0,,,
758.91,2024-09-21 20:35:21,13.0,0.0,13.0,,163651735.0,1199701680.0,82.0,0.0,,,
761.73,2024-09-21 20:35:22,13.0,0.0,13.0,167.0,163651461.0,1199701411.0,82.0,0.0,3.486,292.0,3.486
766.0,2024-09-21 20:35:23,13.0,0.0,13.0,,163651186.0,1199701141.0,82.0,0.0,,,
770.27,2024-09-21 20:35:24,13.0,0.0,13.0,,163650911.0,1199700870.0,82.0,0.0,3.47,289.0,3.47
773.18,2024-09-21 20:35:25,13.0,0.0,13.0,,163650635.0,1199700597.0,82.0,0.0,,,
776.09,2024-09-21 20:35:26,12.799999999999955,0.0,12.799999999999955,,163650359.0,1199700321.0,82.0,0.0,,,
779.0,2024-09-21 20:35:27,12.799999999999955,0.0,12.799999999999955,,163650083.0,1199700044.0,94.0,0.0,3.473,287.0,3.473
783.79,2024-09-21 20:35:28,12.799999999999955,0.0,12.799999999999955,,163649806.0,1199699768.0,94.0,0.0,,,
788.59,2024-09-21 20:35:29,12.799999999999955,0.0,12.799999999999955,,163649528.0,1199699492.0,82.0,0.0,3.479,285.0,3.479
791.59,2024-09-21 20:35:30,12.799999999999955,0.0,12.799999999999955,,163649246.0,1199699215.0,82.0,0.0,,,
794.6,2024-09-21 20:35:31,12.799999999999955,0.0,12.799999999999955,168.0,163648962.0,1199698938.0,82.0,0.0,,,
797.6,2024-09-21 20:35:32,12.799999999999955,0.0,12.799999999999955,,163648674.0,1199698661.0,82.0,0.0,3.485,283.0,3.485
800.52,2024-09-21 20:35:33,12.799999999999955,0.0,12.799999999999955,,163648385.0,1199698384.0,82.0,0.0,,,
803.43,2024-09-21 20:35:34,12.799999999999955,0.0,12.799999999999955,,163648096.0,1199698109.0,82.0,0.0,,,
806.35,2024-09-21 20:35:35,12.799999999999955,0.0,12.799999999999955,,163647812.0,1199697832.0,82.0,0.0,3.474,281.0,3.474
810.57,2024-09-21 20:35:36,12.799999999999955,0.0,12.799999999999955,168.0,163647531.0,1199697553.0,82.0,0.0,,,
814.79,2024-09-21 20:35:37,12.799999999999955,0.0,12.799999999999955,,163647250.0,1199697271.0,94.0,0.0,3.477,280.0,3.477
818.16,2024-09-21 20:35:38,12.799999999999955,0.0,12.799999999999955,,163646971.0,1199696986.0,94.0,0.0,,,
821.54,2024-09-21 20:35:39,12.799999999999955,0.0,12.799999999999955,,163646691.0,1199696701.0,94.0,0.0,,,
824.91,2024-09-21 20:35:40,12.799999999999955,0.0,12.799999999999955,,163646408.0,1199696415.0,82.0,0.0,3.498,279.0,3.498
829.53,2024-09-21 20:35:41,12.799999999999955,0.0,12.799999999999955,167.0,163646124.0,1199696128.0,82.0,0.0,,,
834.15,2024-09-21 20:35:42,12.600000000000023,0.0,12.600000000000023,,163645842.0,1199695842.0,82.0,0.0,3.546,281.0,3.546
836.96,2024-09-21 20:35:43,12.600000000000023,0.0,12.600000000000023,,163645561.0,1199695556.0,82.0,0.0,,,
839.78,2024-09-21 20:35:44,12.600000000000023,0.0,12.600000000000023,,163645278.0,1199695270.0,82.0,0.0,,,
842.6,2024-09-21 20:35:45,12.600000000000023,0.0,12.600000000000023,,163644995.0,1199694984.0,94.0,0.0,3.543,278.0,3.543
847.94,2024-09-21 20:35:46,12.600000000000023,0.0,12.600000000000023,167.0,163644711.0,1199694700.0,94.0,0.0,,,
853.27,2024-09-21 20:35:47,12.600000000000023,0.0,12.600000000000023,,163644426.0,1199694420.0,82.0,0.0,3.572,278.0,3.572
856.12,2024-09-21 20:35:48,12.600000000000023,0.0,12.600000000000023,,163644139.0,1199694144.0,82.0,0.0,,,
858.96,2024-09-21 20:35:49,12.600000000000023,0.0,12.600000000000023,,163643851.0,1199693869.0,82.0,0.0,,,
861.81,2024-09-21 20:35:50,12.600000000000023,0.0,12.600000000000023,167.0,163643562.0,1199693592.0,82.0,0.0,3.565,275.0,3.565
866.37,2024-09-21 20:35:51,12.600000000000023,0.0,12.600000000000023,,163643270.0,1199693312.0,82.0,0.0,,,
870.93,2024-09-21 20:35:52,12.600000000000023,0.0,12.600000000000023,,163642975.0,1199693031.0,82.0,0.0,3.584,274.0,3.584
874.05,2024-09-21 20:35:53,12.600000000000023,0.0,12.600000000000023,,163642677.0,1199692747.0,82.0,0.0,,,
877.17,2024-09-21 20:35:54,12.600000000000023,0.0,12.600000000000023,166.0,163642376.0,1199692462.0,82.0,0.0,,,
880.28,2024-09-21 20:35:55,12.399999999999977,0.0,12.399999999999977,,163642075.0,1199692176.0,94.0,0.0,3.617,275.0,3.617
883.83,2024-09-21 20:35:56,12.399999999999977,0.0,12.399999999999977,,163641778.0,1199691889.0,94.0,0.0,,,
887.37,2024-09-21 20:35:57,12.399999999999977,0.0,12.399999999999977,,163641482.0,1199691603.0,94.0,0.0,,,
890.91,2024-09-21 20:35:58,12.399999999999977,0.0,12.399999999999977,,163641188.0,1199691316.0,82.0,0.0,3.644,275.0,3.644
895.44,2024-09-21 20:35:59,12.399999999999977,0.0,12.399999999999977,166.0,163640890.0,1199691030.0,82.0,0.0,,,
899.98,2024-09-21 20:36:00,12.399999999999977,0.0,12.399999999999977,,163640587.0,1199690746.0,82.0,0.0,3.639,273.0,3.639
903.24,2024-09-21 20:36:01,12.399999999999977,0.0,12.399999999999977,,163640285.0,1199690464.0,82.0,0.0,,,
906.51,2024-09-21 20:36:02,12.399999999999977,0.0,12.399999999999977,,163639991.0,1199690184.0,82.0,0.0,,,
909.78,2024-09-21 20:36:03,12.399999999999977,0.0,12.399999999999977,,163639707.0,1199689903.0,82.0,0.0,3.672,274.0,3.672
914.02,2024-09-21 20:36:04,12.399999999999977,0.0,12.399999999999977,,163639428.0,1199689621.0,82.0,0.0,,,
918.26,2024-09-21 20:36:05,12.399999999999977,0.0,12.399999999999977,,163639149.0,1199689340.0,94.0,0.0,3.64,271.0,3.64
921.61,2024-09-21 20:36:06,12.399999999999977,0.0,12.399999999999977,167.0,163638867.0,1199689058.0,94.0,0.0,,,
924.97,2024-09-21 20:36:07,12.200000000000045,0.0,12.200000000000045,,163638582.0,1199688773.0,94.0,0.0,,,
928.32,2024-09-21 20:36:08,12.200000000000045,0.0,12.200000000000045,166.0,163638297.0,1199688486.0,82.0,0.0,3.629,269.0,3.629
932.7,2024-09-21 20:36:09,12.200000000000045,0.0,12.200000000000045,,163638016.0,1199688197.0,82.0,0.0,,,
937.09,2024-09-21 20:36:10,12.200000000000045,0.0,12.200000000000045,,163637739.0,1199687904.0,82.0,0.0,3.618,268.0,3.618
939.99,2024-09-21 20:36:11,12.200000000000045,0.0,12.200000000000045,,163637469.0,1199687607.0,82.0,0.0,,,
942.89,2024-09-21 20:36:12,12.399999999999977,0.0,12.399999999999977,,163637202.0,1199687308.0,82.0,0.0,,,
945.79,2024-09-21 20:36:13,12.399999999999977,0.0,12.399999999999977,,163636935.0,1199687008.0,82.0,0.0,3.606,266.0,3.606
950.24,2024-09-21 20:36:14,12.399999999999977,0.0,12.399999999999977,,163636666.0,1199686710.0,82.0,0.0,,,
954.69,2024-09-21 20:36:15,12.399999999999977,0.0,12.399999999999977,166.0,163636392.0,1199686413.0,94.0,0.0,3.619,266.0,3.619
958.19,2024-09-21 20:36:16,12.399999999999977,0.0,12.399999999999977,,163636113.0,1199686120.0,94.0,0.0,,,
961.7,2024-09-21 20:36:17,12.399999999999977,0.0,12.399999999999977,,163635829.0,1199685832.0,94.0,0.0,,,
965.21,2024-09-21 20:36:18,12.399999999999977,0.0,12.399999999999977,,163635542.0,1199685544.0,82.0,0.0,3.636,266.0,3.636
968.28,2024-09-21 20:36:19,12.399999999999977,0.0,12.399999999999977,166.0,163635255.0,1199685255.0,82.0,0.0,,,
971.35,2024-09-21 20:36:20,12.399999999999977,0.0,12.399999999999977,,163634970.0,1199684964.0,82.0,0.0,,,
974.41,2024-09-21 20:36:21,12.399999999999977,0.0,12.399999999999977,,163634686.0,1199684673.0,82.0,0.0,3.646,266.0,3.646
978.83,2024-09-21 20:36:22,12.399999999999977,0.0,12.399999999999977,,163634401.0,1199684381.0,82.0,0.0,,,
983.24,2024-09-21 20:36:23,12.399999999999977,0.0,12.399999999999977,,163634113.0,1199684089.0,82.0,0.0,3.65,266.0,3.65
986.28,2024-09-21 20:36:24,12.399999999999977,0.0,12.399999999999977,,163633823.0,1199683797.0,82.0,0.0,,,
989.32,2024-09-21 20:36:25,12.399999999999977,0.0,12.399999999999977,,163633528.0,1199683505.0,82.0,0.0,,,
992.36,2024-09-21 20:36:26,12.399999999999977,0.0,12.399999999999977,166.0,163633232.0,1199683216.0,94.0,0.0,3.662,266.0,3.662
997.68,2024-09-21 20:36:27,12.399999999999977,0.0,12.399999999999977,,163632937.0,1199682930.0,94.0,0.0,,,
1003.01,2024-09-21 20:36:28,12.399999999999977,0.0,12.399999999999977,165.0,163632645.0,1199682648.0,82.0,0.0,3.679,267.0,3.679
1006.05,2024-09-21 20:36:29,12.399999999999977,0.0,12.399999999999977,,163632358.0,1199682366.0,82.0,0.0,,,
1009.08,2024-09-21 20:36:30,12.399999999999977,0.0,12.399999999999977,,163632074.0,1199682083.0,82.0,0.0,,,
1012.12,2024-09-21 20:36:31,12.399999999999977,0.0,12.399999999999977,,163631793.0,1199681802.0,82.0,0.0,3.688,267.0,3.688
1016.41,2024-09-21 20:36:32,12.399999999999977,0.0,12.399999999999977,165.0,163631514.0,1199681523.0,82.0,0.0,,,
1020.69,2024-09-21 20:36:33,12.399999999999977,0.0,12.399999999999977,,163631234.0,1199681245.0,94.0,0.0,3.674,257.0,3.674
1024.09,2024-09-21 20:36:34,12.399999999999977,0.0,12.399999999999977,,163630956.0,1199680962.0,94.0,0.0,,,
1027.49,2024-09-21 20:36:35,12.399999999999977,0.0,12.399999999999977,,163630680.0,1199680676.0,94.0,0.0,,,
1030.89,2024-09-21 20:36:36,12.399999999999977,0.0,12.399999999999977,,163630406.0,1199680385.0,58.0,0.5,3.668,256.0,3.668
1035.21,2024-09-21 20:36:37,12.399999999999977,0.0,12.399999999999977,,163630132.0,1199680094.0,58.0,0.5,,,
1039.54,2024-09-21 20:36:38,12.399999999999977,0.0,12.399999999999977,,163629857.0,1199679803.0,82.0,0.0,3.627,254.0,3.627
1042.44,2024-09-21 20:36:39,12.399999999999977,0.0,12.399999999999977,,163629583.0,1199679512.0,82.0,0.0,,,
1045.34,2024-09-21 20:36:40,12.399999999999977,0.0,12.399999999999977,,163629309.0,1199679225.0,82.0,0.0,,,
1048.24,2024-09-21 20:36:41,12.399999999999977,0.0,12.399999999999977,165.0,163629031.0,1199678941.0,94.0,0.0,3.618,253.0,3.618
1051.52,2024-09-21 20:36:42,12.399999999999977,0.0,12.399999999999977,164.0,163628750.0,1199678659.0,94.0,0.0,,,
1054.8,2024-09-21 20:36:43,12.399999999999977,0.0,12.399999999999977,,163628467.0,1199678377.0,94.0,0.0,,,
1058.08,2024-09-21 20:36:44,12.399999999999977,0.0,12.399999999999977,,163628180.0,1199678096.0,82.0,0.0,3.61,252.0,3.61
1062.74,2024-09-21 20:36:45,12.399999999999977,0.0,12.399999999999977,,163627889.0,1199677815.0,82.0,0.0,,,
1067.4,2024-09-21 20:36:46,12.399999999999977,0.0,12.399999999999977,,163627597.0,1199677534.0,82.0,0.0,3.631,254.0,3.631
1070.39,2024-09-21 20:36:47,12.399999999999977,0.0,12.399999999999977,,163627308.0,1199677252.0,82.0,0.0,,,
1073.37,2024-09-21 20:36:48,12.399999999999977,0.0,12.399999999999977,,163627022.0,1199676968.0,82.0,0.0,,,
1076.36,2024-09-21 20:36:49,12.399999999999977,0.0,12.399999999999977,,163626740.0,1199676683.0,82.0,0.0,3.622,253.0,3.622
1080.76,2024-09-21 20:36:50,12.399999999999977,0.0,12.399999999999977,,163626459.0,1199676399.0,82.0,0.0,,,
1085.16,2024-09-21 20:36:51,12.200000000000045,0.0,12.200000000000045,164.0,163626176.0,1199676117.0,94.0,0.0,3.633,254.0,3.633
1088.5,2024-09-21 20:36:52,12.200000000000045,0.0,12.200000000000045,163.0,163625891.0,1199675836.0,94.0,0.0,,,
1091.83,2024-09-21 20:36:53,12.200000000000045,0.0,12.200000000000045,,163625606.0,1199675553.0,94.0,0.0,,,
1095.16,2024-09-21 20:36:54,12.200000000000045,0.0,12.200000000000045,,163625319.0,1199675265.0,82.0,0.0,3.646,255.0,3.646
1099.94,2024-09-21 20:36:55,12.200000000000045,0.0,12.200000000000045,,163625033.0,1199674974.0,82.0,0.0,,,
1104.72,2024-09-21 20:36:56,12.200000000000045,0.0,12.200000000000045,,163624746.0,1199674682.0,82.0,0.0,3.665,256.0,3.665
1107.71,2024-09-21 20:36:57,12.200000000000045,0.0,12.200000000000045,,163624458.0,1199674396.0,82.0,0.0,,,
1110.69,2024-09-21 20:36:58,12.200000000000045,0.0,12.200000000000045,163.0,163624171.0,1199674115.0,82.0,0.0,,,
1113.67,2024-09-21 20:36:59,12.200000000000045,0.0,12.200000000000045,,163623884.0,1199673839.0,82.0,0.0,3.673,257.0,3.673
1117.82,2024-09-21 20:37:00,12.200000000000045,0.0,12.200000000000045,,163623597.0,1199673563.0,82.0,0.0,,,
1121.98,2024-09-21 20:37:01,12.200000000000045,0.0,12.200000000000045,,163623308.0,1199673285.0,94.0,0.0,3.653,255.0,3.653
1125.46,2024-09-21 20:37:02,12.0,0.0,12.0,,163623018.0,1199673004.0,94.0,0.0,,,
1128.95,2024-09-21 20:37:03,12.0,0.0,12.0,,163622725.0,1199672720.0,94.0,0.0,,,
1132.43,2024-09-21 20:37:04,12.0,0.0,12.0,,163622430.0,1199672436.0,82.0,0.0,3.667,256.0,3.667
1135.56,2024-09-21 20:37:05,12.0,0.0,12.0,,163622134.0,1199672150.0,82.0,0.0,,,
1138.68,2024-09-21 20:37:06,12.0,0.0,12.0,162.0,163621840.0,1199671865.0,82.0,0.0,,,
1141.81,2024-09-21 20:37:07,12.0,0.0,12.0,,163621549.0,1199671578.0,82.0,0.0,3.674,257.0,3.674
1146.32,2024-09-21 20:37:08,12.0,0.0,12.0,,163621261.0,1199671290.0,82.0,0.0,,,
1150.83,2024-09-21 20:37:09,12.0,0.0,12.0,162.0,163620977.0,1199671003.0,82.0,0.0,3.669,256.0,3.669
1153.69,2024-09-21 20:37:10,12.0,0.0,12.0,,163620696.0,1199670717.0,82.0,0.0,,,
1156.54,2024-09-21 20:37:11,12.0,0.0,12.0,,163620415.0,1199670431.0,82.0,0.0,,,
1159.4,2024-09-21 20:37:12,12.0,0.0,12.0,,163620134.0,1199670144.0,94.0,0.0,3.654,255.0,3.654
1164.55,2024-09-21 20:37:13,12.0,0.0,12.0,,163619850.0,1199669859.0,94.0,0.0,,,
1169.7,2024-09-21 20:37:14,12.0,0.0,12.0,,163619563.0,1199669575.0,82.0,0.0,3.66,256.0,3.66
1172.68,2024-09-21 20:37:15,12.0,0.0,12.0,,163619275.0,1199669291.0,82.0,0.0,,,
1175.67,2024-09-21 20:37:16,12.0,0.0,12.0,163.0,163618987.0,1199669009.0,82.0,0.0,,,
1178.65,2024-09-21 20:37:17,12.200000000000045,0.0,12.200000000000045,,163618698.0,1199668726.0,82.0,0.0,3.653,255.0,3.653
1183.23,2024-09-21 20:37:18,12.200000000000045,0.0,12.200000000000045,163.0,163618408.0,1199668443.0,82.0,0.0,,,
1187.82,2024-09-21 20:37:19,12.200000000000045,0.0,12.200000000000045,,163618118.0,1199668159.0,82.0,0.0,3.661,256.0,3.661
1190.75,2024-09-21 20:37:20,12.200000000000045,0.0,12.200000000000045,,163617828.0,1199667872.0,82.0,0.0,,,
1193.69,2024-09-21 20:37:21,12.200000000000045,0.0,12.200000000000045,,163617539.0,1199667584.0,82.0,0.0,,,
1196.62,2024-09-21 20:37:22,12.200000000000045,0.0,12.200000000000045,,163617249.0,1199667297.0,94.0,0.0,3.672,257.0,3.672
1202.05,2024-09-21 20:37:23,12.200000000000045,0.0,12.200000000000045,,163616958.0,1199667011.0,94.0,0.0,,,
1207.49,2024-09-21 20:37:24,12.200000000000045,0.0,12.200000000000045,164.0,163616668.0,1199666724.0,82.0,0.0,3.684,257.0,3.684
1210.39,2024-09-21 20:37:25,12.200000000000045,0.0,12.200000000000045,,163616379.0,1199666436.0,82.0,0.0,,,
1213.29,2024-09-21 20:37:26,12.200000000000045,0.0,12.200000000000045,,163616091.0,1199666146.0,82.0,0.0,,,
1216.19,2024-09-21 20:37:27,12.200000000000045,0.0,12.200000000000045,,163615803.0,1199665856.0,82.0,0.0,3.674,257.0,3.674
1220.8,2024-09-21 20:37:28,12.200000000000045,0.0,12.200000000000045,,163615513.0,1199665565.0,82.0,0.0,,,
1225.41,2024-09-21 20:37:29,12.200000000000045,0.0,12.200000000000045,,163615221.0,1199665276.0,94.0,0.0,3.676,257.0,3.676
1228.89,2024-09-21 20:37:30,12.200000000000045,0.0,12.200000000000045,164.0,163614928.0,1199664989.0,94.0,0.0,,,
1232.37,2024-09-21 20:37:31,12.200000000000045,0.0,12.200000000000045,,163614635.0,1199664704.0,94.0,0.0,,,
1235.85,2024-09-21 20:37:32,12.200000000000045,0.0,12.200000000000045,,163614345.0,1199664423.0,82.0,0.0,3.672,256.0,3.672
1238.82,2024-09-21 20:37:33,12.200000000000045,0.0,12.200000000000045,,163614056.0,1199664144.0,82.0,0.0,,,
1241.78,2024-09-21 20:37:34,12.200000000000045,0.0,12.200000000000045,164.0,163613769.0,1199663866.0,82.0,0.0,,,
1244.74,2024-09-21 20:37:35,12.200000000000045,0.0,12.200000000000045,,163613486.0,1199663587.0,82.0,0.0,3.668,256.0,3.668
1249.1,2024-09-21 20:37:36,12.200000000000045,0.0,12.200000000000045,,163613209.0,1199663307.0,82.0,0.0,,,
1253.46,2024-09-21 20:37:37,12.200000000000045,0.0,12.200000000000045,,163612937.0,1199663025.0,82.0,0.0,3.646,254.0,3.646
1256.19,2024-09-21 20:37:38,12.399999999999977,0.0,12.399999999999977,,163612667.0,1199662743.0,82.0,0.0,,,
1258.91,2024-09-21 20:37:39,12.399999999999977,0.0,12.399999999999977,,163612394.0,1199662462.0,82.0,0.0,,,
1261.64,2024-09-21 20:37:40,12.399999999999977,0.0,12.399999999999977,165.0,163612115.0,1199662181.0,94.0,0.0,3.622,253.0,3.622
1266.81,2024-09-21 20:37:41,12.399999999999977,0.0,12.399999999999977,,163611832.0,1199661902.0,94.0,0.0,,,
1271.98,2024-09-21 20:37:42,12.399999999999977,0.0,12.399999999999977,,163611547.0,1199661625.0,82.0,0.0,3.624,253.0,3.624
1274.94,2024-09-21 20:37:43,12.399999999999977,0.0,12.399999999999977,,163611261.0,1199661350.0,82.0,0.0,,,
1277.91,2024-09-21 20:37:44,12.399999999999977,0.0,12.399999999999977,,163610973.0,1199661075.0,82.0,0.0,,,
1280.87,2024-09-21 20:37:45,12.399999999999977,0.0,12.399999999999977,164.0,163610685.0,1199660799.0,82.0,0.0,3.628,253.0,3.628
1285.31,2024-09-21 20:37:46,12.399999999999977,0.0,12.399999999999977,,163610398.0,1199660523.0,82.0,0.0,,,
1289.75,2024-09-21 20:37:47,12.399999999999977,0.0,12.399999999999977,165.0,163610112.0,1199660245.0,82.0,0.0,3.623,253.0,3.623
1292.7,2024-09-21 20:37:48,12.399999999999977,0.0,12.399999999999977,,163609827.0,1199659967.0,82.0,0.0,,,
1295.65,2024-09-21 20:37:49,12.399999999999977,0.0,12.399999999999977,,163609539.0,1199659690.0,82.0,0.0,,,
1298.6,2024-09-21 20:37:50,12.399999999999977,0.0,12.399999999999977,,163609250.0,1199659414.0,94.0,0.0,3.618,252.0,3.618
1303.66,2024-09-21 20:37:51,12.399999999999977,0.0,12.399999999999977,,163608961.0,1199659139.0,94.0,0.0,,,
1308.72,2024-09-21 20:37:52,12.399999999999977,0.0,12.399999999999977,,163608674.0,1199658862.0,82.0,0.0,3.62,252.0,3.62
1311.67,2024-09-21 20:37:53,12.399999999999977,0.0,12.399999999999977,,163608388.0,1199658582.0,82.0,0.0,,,
1314.62,2024-09-21 20:37:54,12.399999999999977,0.0,12.399999999999977,163.0,163608100.0,1199658301.0,82.0,0.0,,,
1317.57,2024-09-21 20:37:55,12.399999999999977,0.0,12.399999999999977,,163607811.0,1199658021.0,82.0,0.0,3.619,252.0,3.619
1320.61,2024-09-21 20:37:56,12.399999999999977,0.0,12.399999999999977,,163607518.0,1199657743.0,82.0,0.0,,,
1323.64,2024-09-21 20:37:57,12.399999999999977,0.0,12.399999999999977,,163607224.0,1199657467.0,82.0,0.0,,,
1326.67,2024-09-21 20:37:58,12.399999999999977,0.0,12.399999999999977,,163606931.0,1199657191.0,94.0,0.0,3.634,253.0,3.634
1331.79,2024-09-21 20:37:59,12.399999999999977,0.0,12.399999999999977,162.0,163606640.0,1199656911.0,94.0,0.0,,,
1336.9,2024-09-21 20:38:00,12.399999999999977,0.0,12.399999999999977,,163606351.0,1199656628.0,82.0,0.0,3.632,253.0,3.632
1339.89,2024-09-21 20:38:01,12.399999999999977,0.0,12.399999999999977,,163606064.0,1199656343.0,82.0,0.0,,,
1342.87,2024-09-21 20:38:02,12.399999999999977,0.0,12.399999999999977,,163605776.0,1199656057.0,82.0,0.0,,,
1345.85,2024-09-21 20:38:03,12.399999999999977,0.0,12.399999999999977,,163605486.0,1199655770.0,82.0,0.0,3.631,253.0,3.631
1350.4,2024-09-21 20:38:04,12.200000000000045,0.0,12.200000000000045,,163605195.0,1199655482.0,82.0,0.0,,,
1354.94,2024-09-21 20:38:05,12.200000000000045,0.0,12.200000000000045,,163604906.0,1199655193.0,82.0,0.0,3.638,253.0,3.638
1358.06,2024-09-21 20:38:06,12.200000000000045,0.0,12.200000000000045,163.0,163604620.0,1199654905.0,82.0,0.0,,,
1361.19,2024-09-21 20:38:07,12.200000000000045,0.0,12.200000000000045,164.0,163604338.0,1199654620.0,82.0,0.0,,,
1364.32,2024-09-21 20:38:08,12.200000000000045,0.0,12.200000000000045,,163604058.0,1199654339.0,94.0,0.0,3.647,254.0,3.647
1369.04,2024-09-21 20:38:09,12.200000000000045,0.0,12.200000000000045,,163603779.0,1199654060.0,94.0,0.0,,,
1373.77,2024-09-21 20:38:10,12.200000000000045,0.0,12.200000000000045,,163603501.0,1199653783.0,82.0,0.0,3.629,253.0,3.629
1376.77,2024-09-21 20:38:11,12.0,0.0,12.0,,163603221.0,1199653506.0,82.0,0.0,,,
1379.77,2024-09-21 20:38:12,12.0,0.0,12.0,,163602936.0,1199653230.0,82.0,0.0,,,
1382.78,2024-09-21 20:38:13,12.0,0.0,12.0,,163602649.0,1199652955.0,82.0,0.0,3.634,253.0,3.634
1387.08,2024-09-21 20:38:14,12.0,0.0,12.0,,163602361.0,1199652683.0,82.0,0.0,,,
1391.39,2024-09-21 20:38:15,12.0,0.0,12.0,,163602075.0,1199652412.0,94.0,0.0,3.615,252.0,3.615
1394.72,2024-09-21 20:38:16,12.0,0.0,12.0,166.0,163601790.0,1199652142.0,94.0,0.0,,,
1398.05,2024-09-21 20:38:17,12.0,0.0,12.0,166.0,163601505.0,1199651873.0,94.0,0.0,,,
1401.37,2024-09-21 20:38:18,11.800000000000011,0.0,11.800000000000011,,163601219.0,1199651602.0,82.0,0.0,3.612,252.0,3.612
1404.32,2024-09-21 20:38:19,11.800000000000011,0.0,11.800000000000011,,163600935.0,1199651329.0,82.0,0.0,,,
1407.26,2024-09-21 20:38:20,11.800000000000011,0.0,11.800000000000011,,163600650.0,1199651054.0,82.0,0.0,,,
1410.21,2024-09-21 20:38:21,11.800000000000011,0.0,11.800000000000011,,163600365.0,1199650779.0,82.0,0.0,3.609,251.0,3.609
1414.62,2024-09-21 20:38:22,11.800000000000011,0.0,11.800000000000011,,163600078.0,1199650502.0,82.0,0.0,,,
1419.04,2024-09-21 20:38:23,11.800000000000011,0.0,11.800000000000011,,163599789.0,1199650223.0,82.0,0.0,3.615,252.0,3.615
1422.08,2024-09-21 20:38:24,11.800000000000011,0.0,11.800000000000011,166.0,163599499.0,1199649944.0,82.0,0.0,,,
1425.13,2024-09-21 20:38:25,11.800000000000011,0.0,11.800000000000011,,163599208.0,1199649663.0,82.0,0.0,,,
1428.17,2024-09-21 20:38:26,11.800000000000011,0.0,11.800000000000011,,163598918.0,1199649381.0,94.0,0.0,3.622,252.0,3.622
1433.32,2024-09-21 20:38:27,11.600000000000023,0.0,11.600000000000023,,163598629.0,1199649098.0,94.0,0.0,,,
1438.47,2024-09-21 20:38:28,11.600000000000023,0.0,11.600000000000023,,163598340.0,1199648814.0,82.0,0.0,3.626,252.0,3.626
1441.46,2024-09-21 20:38:29,11.600000000000023,0.0,11.600000000000023,,163598052.0,1199648532.0,82.0,0.0,,,
1444.45,2024-09-21 20:38:30,11.600000000000023,0.0,11.600000000000023,,163597764.0,1199648248.0,82.0,0.0,,,
1447.43,2024-09-21 20:38:31,11.600000000000023,0.0,11.600000000000023,166.0,163597476.0,1199647965.0,82.0,0.0,3.621,252.0,3.621
1451.89,2024-09-21 20:38:32,11.600000000000023,0.0,11.600000000000023,,163597189.0,1199647681.0,82.0,0.0,,,
1456.35,2024-09-21 20:38:33,11.600000000000023,0.0,11.600000000000023,165.0,163596899.0,1199647394.0,82.0,0.0,3.617,251.0,3.617
